hospital_pk,collection_week,state,ccn,hospital_name,address,city,zip,hospital_subtype,fips_code,is_metro_micro,total_beds_7_day_avg,all_adult_hospital_beds_7_day_avg,all_adult_hospital_inpatient_beds_7_day_avg,inpatient_beds_used_7_day_avg,all_adult_hospital_inpatient_bed_occupied_7_day_avg,inpatient_beds_used_covid_7_day_avg,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_avg,total_adult_patients_hospitalized_confirmed_covid_7_day_avg,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_avg,total_pediatric_patients_hospitalized_confirmed_covid_7_day_avg,inpatient_beds_7_day_avg,total_icu_beds_7_day_avg,total_staffed_adult_icu_beds_7_day_avg,icu_beds_used_7_day_avg,staffed_adult_icu_bed_occupancy_7_day_avg,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_avg,staffed_icu_adult_patients_confirmed_covid_7_day_avg,total_patients_hospitalized_confirmed_influenza_7_day_avg,icu_patients_confirmed_influenza_7_day_avg,total_patients_hospitalized_confirmed_influenza_and_covid_7_day_avg,total_beds_7_day_sum,all_adult_hospital_beds_7_day_sum,all_adult_hospital_inpatient_beds_7_day_sum,inpatient_beds_used_7_day_sum,all_adult_hospital_inpatient_bed_occupied_7_day_sum,inpatient_beds_used_covid_7_day_sum,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_sum,total_adult_patients_hospitalized_confirmed_covid_7_day_sum,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_sum,total_pediatric_patients_hospitalized_confirmed_covid_7_day_sum,inpatient_beds_7_day_sum,total_icu_beds_7_day_sum,total_staffed_adult_icu_beds_7_day_sum,icu_beds_used_7_day_sum,staffed_adult_icu_bed_occupancy_7_day_sum,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_sum,staffed_icu_adult_patients_confirmed_covid_7_day_sum,total_patients_hospitalized_confirmed_influenza_7_day_sum,icu_patients_confirmed_influenza_7_day_sum,total_patients_hospitalized_confirmed_influenza_and_covid_7_day_sum,total_beds_7_day_coverage,all_adult_hospital_beds_7_day_coverage,all_adult_hospital_inpatient_beds_7_day_coverage,inpatient_beds_used_7_day_coverage,all_adult_hospital_inpatient_bed_occupied_7_day_coverage,inpatient_beds_used_covid_7_day_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_coverage,total_adult_patients_hospitalized_confirmed_covid_7_day_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_coverage,total_pediatric_patients_hospitalized_confirmed_covid_7_day_coverage,inpatient_beds_7_day_coverage,total_icu_beds_7_day_coverage,total_staffed_adult_icu_beds_7_day_coverage,icu_beds_used_7_day_coverage,staffed_adult_icu_bed_occupancy_7_day_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_coverage,staffed_icu_adult_patients_confirmed_covid_7_day_coverage,total_patients_hospitalized_confirmed_influenza_7_day_coverage,icu_patients_confirmed_influenza_7_day_coverage,total_patients_hospitalized_confirmed_influenza_and_covid_7_day_coverage,previous_day_admission_adult_covid_confirmed_7_day_sum,previous_day_admission_adult_covid_confirmed_18-19_7_day_sum,previous_day_admission_adult_covid_confirmed_20-29_7_day_sum,previous_day_admission_adult_covid_confirmed_30-39_7_day_sum,previous_day_admission_adult_covid_confirmed_40-49_7_day_sum,previous_day_admission_adult_covid_confirmed_50-59_7_day_sum,previous_day_admission_adult_covid_confirmed_60-69_7_day_sum,previous_day_admission_adult_covid_confirmed_70-79_7_day_sum,previous_day_admission_adult_covid_confirmed_80+_7_day_sum,previous_day_admission_adult_covid_confirmed_unknown_7_day_sum,previous_day_admission_pediatric_covid_confirmed_7_day_sum,previous_day_covid_ED_visits_7_day_sum,previous_day_admission_adult_covid_suspected_7_day_sum,previous_day_admission_adult_covid_suspected_18-19_7_day_sum,previous_day_admission_adult_covid_suspected_20-29_7_day_sum,previous_day_admission_adult_covid_suspected_30-39_7_day_sum,previous_day_admission_adult_covid_suspected_40-49_7_day_sum,previous_day_admission_adult_covid_suspected_50-59_7_day_sum,previous_day_admission_adult_covid_suspected_60-69_7_day_sum,previous_day_admission_adult_covid_suspected_70-79_7_day_sum,previous_day_admission_adult_covid_suspected_80+_7_day_sum,previous_day_admission_adult_covid_suspected_unknown_7_day_sum,previous_day_admission_pediatric_covid_suspected_7_day_sum,previous_day_total_ED_visits_7_day_sum,previous_day_admission_influenza_confirmed_7_day_sum,geocoded_hospital_address,hhs_ids,previous_day_admission_adult_covid_confirmed_7_day_coverage,previous_day_admission_pediatric_covid_confirmed_7_day_coverage,previous_day_admission_adult_covid_suspected_7_day_coverage,previous_day_admission_pediatric_covid_suspected_7_day_coverage,previous_week_personnel_covid_vaccinated_doses_administered_7_day,total_personnel_covid_vaccinated_doses_none_7_day,total_personnel_covid_vaccinated_doses_one_7_day,total_personnel_covid_vaccinated_doses_all_7_day,previous_week_patients_covid_vaccinated_doses_one_7_day,previous_week_patients_covid_vaccinated_doses_all_7_day,is_corrected
110153,2020/07/31,GA,110153,PERRY HOSPITAL,1120 MORNINGSIDE DR,PERRY,31069,Short Term,13153,true,,,,,,-999999,-999999,,0,,,,,,,,,,,,,,,,,17,17,,0,,,,,,,,,,,,0,0,0,0,0,6,6,0,6,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,0,0,,,POINT (-83.711227 32.459346),[C110153-A],0,0,6,6,,,,,,,false
361324,2020/08/07,OH,361324,OHIOHEALTH SHELBY HOSPITAL,199 WEST MAIN STREET,SHELBY,44875,Critical Access Hospitals,39139,true,33,33,23,6,6,0,0,0,0,0,23,0,,0,0,0,0,,,,231,231,161,42,42,0,0,0,0,0,161,0,,0,0,0,0,,,,7,7,7,7,7,7,7,7,7,7,7,7,0,7,7,7,7,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-82.673993 40.881215),[C361324-A],0,0,0,0,,,,,,,false
500030,2020/08/07,WA,500030,ST JOSEPH HOSPITAL,2901 SQUALICUM PARKWAY,BELLINGHAM,98225,Short Term,53073,true,246,246,246,208.3,206.6,-999999,-999999,-999999,0,0,246,43,43,20,20,0,0,,,,1722,1722,1722,1458,1446,6,6,6,0,0,1722,301,301,140,140,0,0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,,,,,,,,,,,-999999,0,,,,,,,,,,,1044,,POINT (-122.474841 48.772261),[C500030-A],1,0,1,0,,,,,,,false
110122,2020/07/31,GA,110122,SOUTH GEORGIA MEDICAL CENTER,"2501 NORTH PATTERSON STREET, PO BOX 1727",VALDOSTA,31602,Short Term,13185,true,277.4,240.3,238.6,263.1,250.1,72.6,72.6,71.1,0,0,276.7,48,48,42.7,42.7,16.4,16.4,,,,1942,1682,1670,1842,1751,508,508,498,0,0,1937,336,336,299,299,115,115,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,,,,,,,,,,,,279,,,,,,,,,,,,1143,,POINT (-83.288863 30.86175),[C110122-A],0,0,0,0,,,,,,,false
460043,2020/08/07,UT,460043,OREM COMMUNITY HOSPITAL,331 NORTH 400 WEST,OREM,84057,Short Term,49049,true,33,33,26,7.1,7.1,-999999,-999999,0,0,0,26,0,0,0,0,0,0,,,,231,231,182,50,50,-999999,-999999,0,0,0,182,0,0,0,0,0,0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999999,0,-999999,0,0,0,0,0,0,0,0,58,,POINT (-111.705407 40.303343),[C460043-A],7,7,7,7,,,,,,,false
370093,2020/07/31,OK,370093,O U HEALTH UNIVERSITY OF OKLAHOMA MEDICAL CENTER,700 NE 13TH STREET,OKLAHOMA CITY,73104,Short Term,40109,true,256,,,,,29.6,27.1,25.1,-999999,-999999,,76,78,59,,10.5,10.5,,,,256,,,,,207,190,176,17,9,,76,78,59,,63,63,,,,1,0,0,0,0,7,7,7,6,6,0,1,1,1,0,6,6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,87,,POINT (-97.501002 35.482317),[C370093-A],0,0,0,0,,,,,,,false
450684,2020/07/31,TX,450684,MEMORIAL HERMANN NORTHEAST HOSPITAL,18951 MEMORIAL NORTH,HUMBLE,77338,Short Term,48201,true,296,286,232,225.3,225,74.6,74.1,59.7,-999999,0,242,15,15,15,14.4,7,6.7,,,,2072,2002,1624,1577,1575,522,519,418,-999999,0,1694,105,105,105,101,49,47,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,26,-999999,0,-999999,5,6,-999999,5,4,0,0,43,46,0,6,-999999,8,13,5,8,-999999,0,0,1234,,POINT (-95.275409 29.994754),[C450684-A],7,7,7,7,,,,,,,false
161352,2020/08/07,IA,161352,CLARINDA REGIONAL HEALTH CENTER,220 ESSIE DAVISON DRIVE,CLARINDA,51632,Critical Access Hospitals,19145,false,25,25,25,8,8,-999999,-999999,-999999,0,0,25,0,0,0,0,0,0,,,,175,175,175,56,56,13,13,11,0,0,175,0,0,0,0,0,0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,4,0,0,0,0,0,-999999,-999999,0,0,0,8,-999999,0,0,0,0,0,-999999,-999999,0,0,0,77,,POINT (-95.041406 40.723116),[C161352-A],7,7,7,7,,,,,,,false
041307,2020/08/07,AR,041307,CROSSRIDGE COMMUNITY HOSPITAL,310 SOUTH FALLS BOULEVARD,WYNNE,72396,Critical Access Hospitals,05037,false,25,25,0,5.9,5.9,-999999,-999999,0,0,0,20,0,0,0,0,0,0,,,,175,175,0,41,41,7,7,0,0,0,140,0,0,0,0,0,0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,-999999,0,0,0,0,0,0,0,-999999,0,0,172,,POINT (-90.787421 35.220245),[C041307-A],7,7,7,7,,,,,,,false
300011,2020/07/31,NH,300011,ST JOSEPH HOSPITAL,172 KINSLEY ST,NASHUA,03060,Short Term,33011,true,202,198,183,89,84.3,7.3,7.1,-999999,-999999,0,187,10,10,5,5,-999999,-999999,,,,1414,1386,1281,623,590,51,50,7,-999999,0,1309,70,70,35,35,13,-999999,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,20,0,0,-999999,-999999,4,-999999,-999999,6,0,0,446,,POINT (-71.480127 42.750352),[C300011-A],7,7,7,7,,,,,,,false
060011,2020/07/31,CO,060011,DENVER HEALTH MEDICAL CENTER,777 BANNOCK ST,DENVER,80204,Short Term,08031,true,555,442,358.4,397,336.7,23.7,23.4,21.3,-999999,-999999,430.1,84.3,59.9,69.6,51.1,15.1,15,,,,3885,3094,2509,2779,2357,166,164,149,-999999,-999999,3011,590,419,487,358,106,105,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,150,0,18,4,12,44,38,27,7,0,-999999,22,15,0,-999999,-999999,-999999,4,-999999,0,-999999,0,0,1926,,POINT (-104.990066 39.72823),[C060011-A],7,2,7,2,,,,,,,false
121305,2020/08/07,HI,121305,LANAI COMMUNITY HOSPITAL,628 7TH STREET,LANAI CITY,96763,Critical Access Hospitals,15009,true,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,,,,,,,,,,,,,POINT (-156.918002 20.826735),[C121305-A],1,0,1,0,,,,,,,false
102031,2020/07/31,FL,102031,SELECT SPECIALTY HOSPITAL-MIAMI LAKES,14001 NW 82ND AVENUE,MIAMI LAKES,33016,Long Term,12086,true,60,60,60,58.1,58.1,6,6,-999999,0,0,60,0,0,0,0,0,0,,,,420,420,420,407,407,42,42,7,0,0,420,0,0,0,0,0,0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,POINT (-80.332412 25.900311),[C102031-A],7,7,7,7,,,,,,,false
500072,2020/08/07,WA,500072,OLYMPIC MEDICAL CENTER,939 CAROLINE ST,PORT ANGELES,98362,Short Term,53009,true,80,80,43.4,44.4,44.4,-999999,-999999,-999999,0,0,43.4,10,10,4.2,4.2,-999999,-999999,,,,400,400,217,222,222,10,10,5,0,0,217,50,50,21,21,5,5,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,5,0,0,0,0,0,0,0,5,0,0,8,-999999,,,,,,,-999999,-999999,0,,335,,POINT (-123.414084 48.114635),[C500072-A],5,5,2,0,,,,,,,false
230100,2020/07/31,MI,230100,ASCENSION ST JOSEPH HOSPITAL,200 HEMLOCK,TAWAS CITY,48764,Short Term,26069,false,14,,,11.4,,-999999,-999999,-999999,0,0,14,-999999,,-999999,,-999999,0,,,,98,,,80,,16,16,-999999,0,0,98,24,,23,,-999999,0,,,,7,0,0,7,0,7,7,7,7,7,7,7,0,7,0,7,7,0,0,0,4,0,0,0,0,0,0,0,0,4,0,-999999,13,0,8,-999999,0,0,0,-999999,-999999,0,0,-999999,,POINT (-83.511002 44.274911),[C230100-A],7,4,7,7,,,,,,,false
100127,2020/08/07,FL,100127,MORTON PLANT HOSPITAL,300 PINELLAS ST,CLEARWATER,33756,Short Term,12103,true,672.7,387.3,387.3,363.9,358,45.3,43,33.3,5.3,0,672.7,59,59,52,52,19.4,9.7,,,,4709,2711,2711,2547,2506,317,301,233,16,0,4709,413,413,364,364,136,68,,,,7,7,7,7,7,7,7,7,3,7,7,7,7,7,7,7,7,0,0,0,22,,,,,,,,,22,0,,0,,,,,,,,,0,0,,,POINT (-82.803742 27.951857),[C100127-A],7,7,7,7,,,,,,,false
670090,2020/08/07,TX,670090,CRESCENT MEDICAL CENTER LANCASTER,2600 WEST PLEASANT RUN ROAD,LANCASTER,75146,Short Term,48113,true,51,51,41,15,15,0,0,0,0,0,41,-999999,-999999,0,0,0,0,,,,357,357,287,105,105,0,0,0,0,0,287,7,7,0,0,0,0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,,POINT (-96.814446 32.604127),[C670090-A],7,7,7,7,,,,,,,false
010128,2020/08/07,AL,010128,JACKSON MEDICAL CENTER,220 HOSPITAL DRIVE,JACKSON,36545,Short Term,01025,false,27,27,23,14.9,14.9,-999999,-999999,-999999,0,0,23,0,0,0,0,0,0,,,,189,189,161,104,104,13,13,11,0,0,161,0,0,0,0,0,0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,,,,,,,,-999999,,,0,59,,,,-999999,,,,,,,0,109,,POINT (-87.894589 31.531031),[C010128-A],0,7,0,7,,,,,,,false
131320,2020/07/31,ID,131320,CLEARWATER VALLEY HOSPITAL & CLINICS,301 CEDAR STREET,OROFINO,83544,Critical Access Hospitals,16035,false,24,24,8.6,4.7,4.4,0,0,0,0,0,20,0,0,0,0,0,0,,,,168,168,60,33,31,0,0,0,0,0,140,0,0,0,0,0,0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,49,,POINT (-116.259916 46.487315),[C131320-A],5,5,5,5,,,,,,,false
450801,2020/07/31,TX,450801,CHRISTUS ST MICHAEL HEALTH SYSTEM,2600 ST MICHAEL DR,TEXARKANA,75503,Short Term,48037,true,679.3,365.3,324.3,474.3,257.3,109.7,80.4,68.7,0,0,567,64,32,61.3,32,38.1,36.6,,,,4755,2557,2270,3320,1801,768,563,481,0,0,3969,448,224,429,224,267,256,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,29,0,0,0,0,4,4,7,14,0,0,447,59,0,0,6,5,9,13,7,14,5,-999999,1897,,POINT (-94.074356 33.462514),"[C450801-C, C450801-B, C450801-A]",7,7,7,7,,,,,,,false
501338,2020/07/31,WA,501338,SNOQUALMIE VALLEY HOSPITAL,9801 FRONTIER AVE SE,SNOQUALMIE,98065,Critical Access Hospitals,53033,true,49.5,49.5,49.5,20.5,20.5,-999999,-999999,0,0,0,49.5,0,0,0,0,0,0,,,,297,297,297,123,123,-999999,-999999,0,0,0,297,0,0,0,0,0,0,,,,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,-999999,0,,0,0,0,0,0,-999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,POINT (-121.885917 47.512309),[C501338-A],6,6,6,6,,,,,,,false
232023,2020/08/07,MI,232023,SELECT SPECIALTY HOSPITAL-MACOMB COUNTY,"215 NORTH AVE, SUITE 200",MOUNT CLEMENS,48043,Long Term,26099,true,98.7,98.7,98.7,88.1,88.1,-999999,-999999,-999999,0,0,98.7,0,0,0,0,0,0,,,,691,691,691,617,617,16,16,16,0,0,691,0,0,0,0,0,0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,POINT (-82.880111 42.606569),"[C232023-C, C232023-B, C232023-A]",7,7,7,7,,,,,,,false
181311,2020/07/31,KY,181311,ST ELIZABETH GRANT,238 BARNES ROAD,WILLIAMSTOWN,41097,Critical Access Hospitals,21081,true,17.4,19,8,-999999,-999999,0,0,0,0,0,8,0,0,0,0,0,0,,,,122,114,48,18,18,0,0,0,0,0,48,0,0,0,0,0,0,,,,7,6,6,7,7,7,6,6,6,6,6,6,6,7,7,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,274,,POINT (-84.578264 38.647862),[C181311-A],6,6,6,6,,,,,,,false
310039,2020/08/07,NJ,310039,RARITAN BAY MEDICAL CENTER,530 NEW BRUNSWICK AVE,PERTH AMBOY,08861,Short Term,34023,true,172.3,172.3,136.3,122.6,122.6,,,-999999,,,136.3,14.3,,9.3,,,-999999,,,,1206,1206,954,858,858,,,8,,,954,100,,65,,,5,,,,7,7,7,7,7,0,0,7,0,0,7,7,0,7,0,0,7,0,0,0,0,0,0,0,0,0,-999999,0,,,,24,-999999,0,0,0,-999999,-999999,4,-999999,,,,782,,POINT (-74.280671 40.518301),"[C310039-B, C310039-A]",1,0,1,0,,,,,,,false
390041,2020/08/07,PA,390041,UNIONTOWN HOSPITAL,500 WEST BERKELEY STREET,UNIONTOWN,15401,Short Term,42051,true,178,,,81.2,,6.8,6.8,6.5,0,0,,,,,,-999999,-999999,,,,1068,,,487,,41,41,39,0,0,,,,,,12,10,,,,6,0,0,6,0,6,6,6,6,6,0,0,0,0,0,6,6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-79.737546 39.901938),[C390041-A],0,0,0,0,,,,,,,false
451335,2020/08/07,TX,451335,MUENSTER MEMORIAL HOSPITAL,605 N MAPLE STREET,MUENSTER,76252,Critical Access Hospitals,48097,true,30.4,30.4,25.6,5.6,5.6,-999999,-999999,-999999,0,0,25.6,0,0,0,0,0,0,,,,213,213,179,39,39,-999999,-999999,-999999,0,0,179,0,0,0,0,0,0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,-999999,0,0,0,0,0,-999999,0,0,0,0,4,-999999,0,0,-999999,0,0,0,0,0,0,0,27,,POINT (-97.379835 33.653865),[C451335-A],7,7,7,7,,,,,,,false
250128,2020/07/31,MS,250128,PANOLA MEDICAL CENTER,303 MEDICAL CENTER DRIVE,BATESVILLE,38606,Short Term,28107,false,96,0,40,30.1,30.1,8.9,8.9,8.3,0,0,40,0,0,0,0,0,0,,,,672,0,280,211,211,62,62,58,0,0,280,0,0,0,0,0,0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,6,0,0,0,4,0,0,0,-999999,0,0,77,-999999,0,0,0,0,0,-999999,0,-999999,0,0,322,,POINT (-89.915572 34.307063),[C250128-A],5,2,2,2,,,,,,,false
450222,2020/07/31,TX,450222,HCA HOUSTON HEALTHCARE CONROE,504 MEDICAL CENTER BLVD,CONROE,77304,Short Term,48339,true,350.4,334,329.3,305.7,296.7,68.3,68.3,57.6,0,0,345.7,59.1,46.4,49.1,43.7,21.4,20.6,,,,2453,2338,2305,2140,2077,478,478,403,0,0,2420,414,325,344,306,150,144,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,54,0,-999999,5,-999999,19,12,10,6,0,0,147,32,0,-999999,-999999,5,4,9,7,4,0,0,1135,,POINT (-95.468474 30.284044),"[C450222-B, C450222-A]",7,7,7,7,,,,,,,false
400120,2020/08/07,PR,400120,HIMA SAN PABLO-CAGUAS,100 AVE LUIS MUNOZ MARIN,CAGUAS,00725,Short Term,72025,true,444.9,346.4,306.3,232.7,207.3,5.6,5.3,9.6,-999999,0,404,56,32,37.7,28,6,4.1,,,,3114,2425,2144,1629,1451,39,37,67,-999999,0,2828,392,224,264,196,42,29,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,4,-999999,0,0,-999999,0,4,-999999,0,0,0,87,26,0,-999999,-999999,-999999,7,12,5,5,0,0,577,,,[C400120-A],7,7,7,7,,,,,,,false
050054,2020/08/07,CA,050054,SAN GORGONIO MEMORIAL HOSPITAL,600 NORTH HIGHLAND SPRINGS AVENUE,BANNING,92220,Short Term,06065,true,147,107,79,31.4,31.4,10.7,10.7,7,0,0,79,16,16,9.3,9.3,5.6,-999999,,,,1029,749,553,220,220,75,75,49,0,0,553,112,112,65,65,39,26,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,-999999,0,0,0,0,0,0,-999999,0,0,0,,13,0,0,0,-999999,-999999,-999999,4,-999999,0,0,626,,,[C050054-A],7,7,7,7,,,,,,,false
260081,2020/07/31,MO,260081,SSM HEALTH ST CLARE HOSPITAL - FENTON,1015 BOWLES,FENTON,63026,Short Term,29099,true,,,,,,14,14,6.3,0,0,,15,15,,,-999999,-999999,,,,,,,,,98,98,44,0,0,,60,60,,,4,-999999,,,,0,0,0,0,0,7,7,7,7,7,0,4,4,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,0,0,0,0,-999999,-999999,-999999,-999999,0,0,,,POINT (-90.473625 38.529043),[C260081-A],2,2,2,2,,,,,,,false
450860,2020/07/31,TX,450860,SUGAR LAND SURGICAL HOSPITAL LLP,16906 SOUTHWEST FREEWAY,SUGAR LAND,77479,Short Term,48157,true,12.3,12.3,10.4,4.6,4.6,0,0,0,0,0,10.4,0,0,0,0,0,0,,,,86,86,73,32,32,0,0,0,0,0,73,0,0,0,0,0,0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,POINT (-95.636696 29.590609),[C450860-A],7,7,7,7,,,,,,,false
460044,2020/07/31,UT,460044,ALTA VIEW HOSPITAL,9660 SOUTH 1300 EAST,SANDY,84094,Short Term,49035,true,81,81,59,28,28,-999999,-999999,-999999,0,0,59,8,8,-999999,-999999,-999999,-999999,,,,567,567,413,196,196,21,21,13,0,0,413,56,56,23,23,-999999,-999999,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,5,0,0,0,-999999,0,-999999,-999999,-999999,0,0,21,10,0,-999999,-999999,0,0,-999999,-999999,-999999,0,0,319,,POINT (-111.853191 40.57736),[C460044-A],7,7,7,7,,,,,,,false
340116,2020/08/07,NC,340116,FRYE REGIONAL MEDICAL CENTER,420 N CENTER ST,HICKORY,28601,Short Term,37035,true,257,180,180,147.7,147.7,10.4,10.4,10.4,0,0,180,24,24,14.4,14.4,4.3,4.3,,,,1799,1260,1260,1034,1034,73,73,73,0,0,1260,168,168,101,101,30,30,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,11,0,0,0,-999999,-999999,-999999,-999999,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,636,,POINT (-81.337778 35.737175),[C340116-A],7,7,7,7,,,,,,,false
331318,2020/07/31,NY,331318,"CARTHAGE AREA HOSPITAL, INC",1001 WEST STREET,CARTHAGE,13619,Critical Access Hospitals,36045,true,38,38,19.6,19.6,19.6,0,0,,0,,19.6,0,,0,,,,,,,266,266,137,137,137,0,0,,0,,137,0,,0,,,,,,,7,7,7,7,7,7,7,0,7,0,7,7,0,7,0,0,0,0,0,0,0,,,,,,,,,0,0,,7,,,,,,,,,7,0,276,,POINT (-75.594781 43.986183),[C331318-A],7,7,7,7,,,,,,,false
050289,2020/08/07,CA,050289,AHMC SETON MEDICAL CENTER,1900 SULLIVAN AVENUE,DALY CITY,94015,Short Term,06081,true,220,220,140.1,74.9,74.9,9.1,9.1,9.1,0,0,140.1,18.4,18.4,8.7,8.7,-999999,-999999,,,,1540,1540,981,524,524,64,64,64,0,0,981,129,129,61,61,22,22,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,6,0,0,0,0,0,-999999,-999999,-999999,0,0,73,0,0,0,0,0,0,0,0,0,0,0,369,,POINT (-122.47301 37.679526),"[C050289-B, C050289-A]",7,7,7,7,,,,,,,false
241366,2020/07/31,MN,241366,MEEKER MEMORIAL HOSPITAL,612 SOUTH SIBLEY AVENUE,LITCHFIELD,55355,Critical Access Hospitals,27093,false,48,48,47,11.7,11.7,0,0,0,0,0,47,-999999,-999999,0,0,0,0,,,,336,336,329,82,82,0,0,0,0,0,329,21,21,0,0,0,0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,92,,POINT (-94.528025 45.119465),[C241366-A],7,7,7,7,,,,,,,false
371310,2020/08/07,OK,371310,"MERCY HOSPITAL HEALDTON, INC.",3462 HOSPITAL RD,HEALDTON,73438,Critical Access Hospitals,40019,true,48,48,48,6.3,6.3,0,0,0,0,0,48,0,0,0,0,0,0,,,,336,336,336,44,44,0,0,0,0,0,336,0,0,0,0,0,0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,,,,,,,,,,,,7,,,,,,,,,,,,51,,POINT (-97.492177 34.22288),[C371310-A],0,0,0,0,,,,,,,false
111310,2020/08/07,GA,111310,ATRIUM HEALTH NAVICENT PEACH,1960 HIGHWAY 247 CONNECTOR,BYRON,31008,Critical Access Hospitals,13225,true,30,30,27.4,27.4,27.4,5.6,5.6,5.6,0,0,27.4,0,,0,,,,,,,210,210,192,192,192,39,39,39,0,0,192,0,,0,,,,,,,7,7,7,7,7,7,7,7,7,7,7,7,0,7,0,0,0,0,0,0,6,,-999999,-999999,-999999,0,-999999,-999999,0,0,0,34,,,,,,,,,,,,340,,POINT (-83.758347 32.606567),[C111310-A],7,7,0,0,,,,,,,false
131309,2020/07/31,ID,131309,CARIBOU MEDICAL CENTER,300 SOUTH 3RD WEST,SODA SPRINGS,83276,Critical Access Hospitals,16029,false,12,12,12,-999999,-999999,0,0,0,0,0,12,-999999,,,,0,0,,,,84,84,84,6,6,0,0,0,0,0,84,14,,,,0,0,,,,7,7,7,2,2,7,7,7,7,7,7,7,0,0,0,7,7,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-111.613354 42.652235),[C131309-A],0,0,0,0,,,,,,,false
